Combination,Count,Dates
3-5-7-17-25-27-44,1,16/04/2021
3-6-13-18-25-31-35,1,06/08/2019
3-6-12-24-26-35-43,1,04/04/2024
3-6-12-24-26-27-33,1,13/11/2016
3-6-12-21-24-32-37,1,26/07/2018
3-6-12-17-18-26-36,1,06/07/2016
3-6-12-14-24-29-34,1,30/05/2018
3-6-11-13-14-32-35,1,09/06/2020
3-6-11-12-22-32-36,1,17/05/2018
3-6-11-12-19-28-33,1,26/02/2019
3-6-10-22-29-30-34,1,02/10/2019
3-6-10-21-22-25-33,1,05/09/2015
3-6-10-20-22-38-42,1,17/04/2024
3-6-10-16-21-22-27,1,21/03/2020
3-6-10-15-21-32-41,1,19/05/2022
3-6-10-12-25-27-33,1,17/12/2018
3-6-10-11-22-30-33,1,12/12/2015
3-6-7-16-17-25-37,1,14/02/2022
3-6-7-14-20-25-37,1,07/05/2019
3-6-7-10-11-13-33,1,04/03/2017
3-6-23-29-31-39-44,1,01/05/2021
3-6-21-23-34-37-41,1,28/09/2022
3-6-20-23-26-31-33,1,10/12/2017
3-6-19-22-23-30-35,1,23/08/2015
3-6-19-20-23-35-37,1,14/03/2017
3-6-18-21-26-31-40,1,08/01/2021
3-6-17-22-24-26-27,1,07/01/2024
3-6-17-20-25-28-37,1,07/06/2017
3-6-16-26-34-42-44,1,09/01/2021
3-6-16-20-27-32-38,1,10/06/2020
3-6-15-27-28-32-40,1,12/04/2024
3-6-14-29-30-33-41,1,18/10/2022
3-6-14-19-29-32-37,1,02/07/2016
3-7-10-17-22-24-33,1,16/09/2020
3-7-10-13-15-17-22,1,07/10/2015
3-7-10-11-12-17-22,1,01/03/2016
3-6-9-23-24-31-37,1,30/08/2017
3-6-9-21-25-37-42,1,02/08/2024
3-6-9-21-25-36-44,1,24/08/2020
3-6-9-19-33-38-44,1,22/09/2021
3-6-9-16-27-37-39,1,14/02/2023
3-6-9-10-13-16-33,1,11/03/2017
3-6-8-19-25-29-30,1,05/01/2020
3-6-8-19-21-30-36,1,20/01/2022
3-6-8-11-16-18-26,1,20/11/2020
3-6-7-9-10-18-36,1,28/05/2018
3-6-7-8-23-25-29,1,18/01/2019
3-6-7-18-20-38-43,1,09/09/2021
3-6-7-18-19-26-32,1,17/02/2018
3-7-13-15-23-40-42,1,25/12/2021
3-7-13-14-33-34-37,1,18/11/2018
3-7-13-14-19-25-28,1,24/01/2019
3-7-13-14-16-21-28,1,12/03/2017
3-7-12-18-20-24-29,1,23/04/2024
3-7-12-15-29-33-36,1,13/04/2018
3-7-12-13-17-22-25,1,02/02/2020
3-7-11-23-25-37-39,1,07/12/2021
3-7-11-20-22-23-30,1,10/12/2019
3-7-11-18-23-30-32,1,26/05/2017
3-7-11-18-23-27-36,1,20/01/2017
3-7-11-16-19-34-35,1,17/10/2016
3-7-11-14-20-27-37,1,24/08/2015
3-7-10-23-30-33-36,1,26/01/2020
3-7-10-22-41-42-43,1,11/08/2021
3-7-10-20-30-33-36,1,06/06/2016
3-7-8-11-14-22-38,1,26/08/2021
3-7-8-11-14-18-27,1,26/01/2017
3-7-23-26-29-33-34,1,27/04/2016
3-7-21-35-40-43-44,1,06/08/2024
3-7-19-27-28-38-40,1,30/04/2022
3-7-19-20-25-40-43,1,11/07/2020
3-7-19-20-23-28-39,1,25/05/2023
3-7-18-23-25-31-37,1,25/11/2015
3-7-16-19-27-30-37,1,31/08/2017
3-7-16-17-22-34-37,1,06/06/2019
3-7-15-25-26-30-31,1,01/08/2020
3-7-15-18-20-21-34,1,05/06/2018
3-7-14-16-17-27-30,1,17/05/2017
3-7-13-29-33-36-43,1,19/12/2023
3-7-13-20-25-28-31,1,06/04/2017
3-7-13-16-22-26-32,1,15/06/2022
3-7-9-24-27-29-30,1,01/09/2019
3-7-9-19-20-27-32,1,25/01/2016
3-7-9-14-20-21-31,1,26/01/2018
3-7-9-13-21-24-31,1,16/05/2018
3-7-9-13-17-23-24,1,11/06/2018
3-7-9-12-27-28-39,1,14/11/2023
3-7-9-11-21-22-27,1,24/08/2019
3-7-9-11-16-26-39,1,25/01/2024
3-7-9-10-20-33-36,1,29/07/2019
3-7-9-10-19-42-43,1,20/12/2022
3-7-8-9-18-19-25,1,03/11/2015
3-7-8-9-15-28-29,1,20/05/2019
3-7-8-14-31-37-44,1,02/05/2022
3-7-8-13-16-22-35,1,03/11/2019
3-7-8-11-16-20-32,1,09/09/2017
3-7-8-11-15-24-31,1,23/11/2015
3-8-14-22-30-34-35,1,04/01/2020
3-8-13-25-28-30-37,1,17/07/2023
3-8-13-18-25-31-32,1,21/06/2017
3-8-12-22-25-34-35,1,22/07/2019
3-8-12-20-22-25-30,1,24/04/2016
3-8-12-20-22-23-36,1,23/08/2018
3-8-11-22-24-32-33,1,16/09/2017
3-8-11-21-26-28-33,1,13/01/2020
3-8-10-24-27-31-35,1,19/09/2019
3-8-10-19-24-31-35,1,10/06/2024
3-8-10-13-28-31-32,1,21/09/2024
3-8-10-13-15-22-24,1,28/02/2019
3-8-10-11-19-26-37,1,03/04/2017
3-8-10-11-12-13-14,1,14/09/2015
3-7-9-26-35-37-44,1,24/09/2020
3-7-9-24-29-31-36,1,30/04/2018
3-8-9-11-19-22-24,1,20/02/2018
3-8-9-10-18-34-44,1,10/09/2024
3-8-24-25-33-35-42,1,27/07/2020
3-8-24-25-27-29-31,1,21/08/2019
3-8-22-23-25-28-43,1,05/01/2024
3-8-20-34-36-41-42,1,01/05/2022
3-8-20-26-28-31-32,1,05/06/2024
3-8-20-25-31-40-41,1,01/04/2020
3-8-18-25-30-39-41,1,31/07/2024
3-8-18-24-27-30-36,1,20/09/2020
3-8-17-20-22-24-30,1,20/04/2018
3-8-16-25-27-40-41,1,22/05/2020
3-8-16-23-34-42-43,1,07/10/2020
3-8-16-20-22-26-37,1,20/11/2019
3-8-16-17-28-36-41,1,06/10/2022
3-8-15-16-20-31-37,1,28/01/2019
3-9-11-13-15-27-34,1,10/12/2018
3-9-10-24-39-41-42,1,21/02/2024
3-9-10-21-31-37-39,1,16/01/2021
3-9-10-19-22-28-37,1,16/08/2021
3-9-10-17-24-32-44,1,24/04/2021
3-9-10-16-23-32-37,1,07/11/2018
3-9-10-13-18-38-44,1,09/05/2020
3-9-10-11-15-18-44,1,22/09/2020
3-9-10-11-14-19-33,1,02/05/2018
3-8-9-17-18-27-34,1,18/11/2017
3-8-9-15-32-35-42,1,04/08/2023
3-8-9-15-19-32-37,1,31/08/2019
3-8-9-15-16-31-44,1,21/05/2020
3-8-9-14-18-34-41,1,01/09/2022
3-8-9-14-15-35-37,1,01/09/2018
3-8-9-11-19-23-29,1,08/05/2016
3-9-14-22-26-33-34,1,04/02/2019
3-9-14-19-23-33-37,1,18/05/2017
3-9-14-16-18-27-30,1,15/08/2016
3-9-14-15-20-35-37,1,23/02/2023
3-9-13-20-27-31-34,1,03/04/2016
3-9-13-17-21-22-34,1,04/10/2020
3-9-13-15-19-20-32,1,04/10/2017
3-9-13-14-18-24-26,1,19/08/2017
3-9-12-21-22-34-38,1,07/08/2024
3-9-12-20-22-29-36,1,24/07/2017
3-9-12-17-18-21-32,1,10/05/2020
3-9-12-16-17-29-31,1,11/04/2018
3-9-12-13-16-23-26,1,26/02/2016
3-9-12-13-15-24-28,1,29/04/2022
3-9-11-17-20-30-39,1,20/03/2022
3-9-11-15-24-28-33,1,09/06/2017
4-10-11-14-21-31-32,1,10/01/2018
4-10-11-12-17-22-23,1,14/12/2016
31-33-34-36-37-40-41,1,21/09/2021
3-9-25-26-27-29-34,1,07/01/2018
3-9-24-28-35-38-42,1,26/12/2020
3-9-20-33-37-38-39,1,18/05/2024
3-9-19-20-21-26-36,1,25/12/2018
3-9-18-27-29-30-33,1,20/08/2015
3-9-18-23-25-36-37,1,24/10/2019
3-9-18-20-39-41-42,1,24/01/2023
3-9-18-19-21-27-35,1,11/08/2015
3-9-15-23-31-32-36,1,13/02/2019
3-9-15-21-22-29-31,1,07/11/2021
3-9-15-19-21-24-33,1,01/01/2021
3-9-15-18-20-27-36,1,16/10/2018
3-9-15-17-21-24-29,1,24/08/2018
4-10-15-20-24-34-40,1,11/07/2023
4-10-14-18-21-27-36,1,28/11/2016
4-10-14-17-19-22-33,1,22/11/2015
4-10-14-16-18-27-36,1,23/10/2016
4-10-13-21-34-37-39,1,01/02/2021
4-10-13-17-24-25-37,1,29/12/2019
4-10-13-16-21-25-37,1,14/09/2016
4-10-13-14-30-33-37,1,02/08/2017
4-10-12-22-24-29-37,1,29/11/2015
4-10-12-13-21-25-34,1,09/03/2017
4-10-12-13-21-24-36,1,17/01/2016
4-10-11-30-33-36-37,1,23/10/2019
4-10-11-27-31-35-38,1,25/08/2021
4-10-11-24-27-29-35,1,27/02/2017
4-10-11-19-24-38-44,1,15/01/2023
4-10-11-19-20-26-37,1,27/01/2016
4-11-13-16-18-27-33,1,23/12/2015
4-11-12-34-38-39-41,1,15/02/2024
4-11-12-29-33-35-37,1,04/05/2020
4-11-12-22-23-26-34,1,05/04/2021
4-11-12-18-35-37-42,1,12/01/2022
4-11-12-14-27-29-35,1,25/07/2016
4-11-12-13-20-26-35,1,11/11/2021
4-11-12-13-17-26-27,1,14/01/2022
4-10-23-24-25-28-32,1,17/02/2020
4-10-22-31-38-39-43,1,28/12/2020
4-10-19-20-27-31-34,1,18/10/2015
4-10-18-28-31-32-34,1,15/11/2015
4-10-18-25-27-28-29,1,10/08/2017
4-10-17-18-19-21-34,1,13/04/2023
4-10-15-26-31-33-36,1,15/09/2016
4-10-15-20-29-31-33,1,02/07/2017
4-11-22-33-37-42-44,1,30/08/2020
4-11-21-22-23-24-35,1,30/10/2015
4-11-19-24-30-32-34,1,01/04/2018
4-11-19-21-24-42-43,1,07/12/2020
4-11-18-20-22-26-33,1,26/10/2020
4-11-17-31-35-36-37,1,14/08/2019
4-11-17-18-22-32-37,1,01/11/2018
4-11-16-23-26-28-35,1,03/09/2020
4-11-16-23-25-33-35,1,09/07/2017
4-11-16-22-28-30-31,1,02/04/2021
4-11-16-19-28-29-37,1,19/03/2016
4-11-16-19-24-26-28,1,19/11/2018
4-11-16-19-20-27-31,1,14/08/2018
4-11-15-28-33-35-40,1,10/02/2022
4-11-14-15-16-20-35,1,26/02/2018
4-11-13-24-26-32-35,1,20/01/2024
4-12-26-34-35-38-44,1,15/08/2022
4-12-20-27-28-29-30,1,26/01/2023
4-12-20-24-32-34-37,1,08/07/2020
4-12-19-24-27-31-36,1,25/09/2019
4-12-18-28-31-34-37,1,10/07/2021
4-12-18-25-28-37-39,1,24/07/2020
4-12-18-21-24-28-35,1,05/02/2019
4-12-17-20-21-36-37,1,17/11/2017
4-12-16-23-29-36-37,1,14/01/2017
4-12-16-20-27-31-35,1,04/03/2020
4-12-15-27-33-34-43,1,20/07/2021
4-12-14-24-27-28-40,1,13/01/2023
4-12-14-15-24-34-40,1,04/07/2022
4-12-13-21-24-27-34,1,04/03/2023
4-12-13-18-28-35-41,1,14/10/2020
4-12-13-15-18-29-39,1,25/12/2020
4-14-16-17-22-30-31,1,23/09/2015
4-13-25-26-33-34-35,1,16/02/2018
4-13-24-28-30-38-43,1,15/06/2024
4-13-23-24-29-41-43,1,29/03/2021
4-13-22-28-36-40-43,1,17/09/2021
4-13-21-26-27-39-41,1,24/02/2021
4-13-21-25-26-33-44,1,14/02/2021
4-13-19-31-32-34-37,1,05/09/2022
4-13-17-27-29-39-41,1,30/10/2020
4-13-16-19-20-21-30,1,17/06/2017
4-13-15-17-24-34-35,1,22/12/2015
4-13-14-26-28-36-38,1,20/07/2023
4-13-14-17-23-28-33,1,04/08/2021
4-13-14-15-36-41-44,1,29/12/2020
4-12-34-35-36-37-38,1,29/09/2020
4-12-28-30-38-40-41,1,01/05/2020
4-15-17-26-30-33-35,1,22/02/2019
4-15-16-21-31-32-44,1,17/07/2021
4-15-16-19-22-29-37,1,01/10/2020
4-14-24-25-28-32-38,1,18/02/2021
4-14-23-31-35-37-44,1,17/08/2024
4-14-22-25-27-28-36,1,28/02/2018
4-14-19-21-29-31-33,1,23/02/2022
4-14-18-24-29-34-41,1,20/01/2021
4-14-18-21-23-24-36,1,15/07/2017
4-14-18-21-22-27-32,1,23/12/2017
4-14-17-25-28-30-43,1,15/09/2020
4-14-17-20-23-38-42,1,14/01/2024
4-14-16-22-29-30-31,1,17/06/2021
4-14-16-18-28-40-43,1,28/06/2023
4-14-16-18-22-33-34,1,31/07/2018
4-14-16-18-21-31-32,1,12/07/2021
4-17-18-25-26-28-33,1,23/04/2017
4-17-18-22-23-24-27,1,20/01/2019
4-16-23-32-34-36-42,1,04/10/2023
4-16-22-27-35-43-44,1,12/01/2021
4-16-21-22-23-32-36,1,25/11/2022
4-16-20-23-25-30-37,1,11/12/2016
4-16-20-22-26-29-41,1,05/03/2023
4-15-30-39-42-43-44,1,31/03/2020
4-15-27-29-31-35-37,1,10/03/2018
4-15-20-28-41-43-44,1,28/02/2021
4-15-20-22-30-37-40,1,19/03/2021
4-15-20-21-24-27-35,1,21/02/2018
4-15-18-36-37-41-42,1,08/02/2021
4-15-18-23-24-31-33,1,30/09/2018
4-15-18-22-33-38-44,1,13/11/2020
4-15-18-19-36-41-44,1,05/08/2021
4-22-23-25-26-29-30,1,05/10/2019
4-21-29-31-32-33-37,1,13/06/2019
4-21-25-31-33-37-40,1,26/03/2021
4-20-30-31-34-37-44,1,19/11/2023
4-20-23-31-37-38-40,1,12/08/2024
4-20-21-22-24-27-34,1,05/07/2023
4-19-23-31-42-43-44,1,26/06/2021
4-19-23-27-33-37-43,1,14/11/2022
4-19-21-23-25-26-36,1,14/03/2019
4-19-20-22-23-30-32,1,03/05/2021
4-18-29-33-34-37-41,1,27/01/2024
4-18-19-21-22-25-26,1,17/03/2024
4-17-28-29-30-32-33,1,26/09/2018
4-17-27-28-32-33-34,1,21/02/2017
4-17-19-28-30-31-36,1,18/10/2016
4-17-19-20-25-33-35,1,16/04/2018
4-5-12-19-27-32-33,1,08/11/2019
4-5-12-14-23-24-37,1,02/09/2020
4-5-12-13-31-36-37,1,26/03/2018
4-5-11-21-23-35-42,1,20/11/2021
4-5-11-18-21-29-33,1,05/04/2017
4-5-11-13-26-30-40,1,13/10/2024
4-5-10-25-29-30-33,1,09/06/2019
4-5-10-19-23-27-36,1,06/08/2016
4-5-10-18-25-27-29,1,06/02/2017
4-5-10-17-30-32-37,1,10/11/2019
4-5-10-13-21-22-23,1,16/03/2020
4-32-33-35-36-41-42,1,06/03/2022
4-25-26-27-32-36-41,1,04/02/2023
4-23-28-29-32-38-40,1,01/09/2020
4-23-25-26-29-32-35,1,25/11/2018
4-22-25-27-33-35-36,1,21/09/2015
4-5-18-20-29-30-36,1,24/07/2016
4-5-18-19-29-34-37,1,13/03/2019
4-5-17-31-32-34-43,1,11/05/2022
4-5-17-24-34-38-40,1,23/03/2023
4-5-16-22-26-40-44,1,10/04/2023
4-5-16-21-25-31-34,1,24/09/2016
4-5-16-20-37-40-42,1,28/03/2023
4-5-16-17-28-30-43,1,28/07/2023
4-5-14-23-24-32-33,1,19/05/2016
4-5-14-18-30-32-37,1,23/02/2020
4-5-14-17-20-21-25,1,06/12/2020
4-5-13-20-21-30-37,1,27/02/2018
4-5-13-19-21-28-36,1,17/01/2018
4-5-13-18-23-27-31,1,29/06/2019
4-5-13-15-16-23-34,1,07/09/2015
4-5-12-22-26-32-33,1,31/07/2022
4-5-6-23-25-27-42,1,19/11/2022
4-5-6-20-24-32-42,1,05/07/2024
4-5-6-18-19-26-34,1,09/08/2016
4-5-6-13-22-26-37,1,26/06/2023
4-5-6-11-19-22-24,1,08/09/2016
4-5-6-10-23-31-33,1,27/08/2022
4-5-27-32-38-40-41,1,26/05/2023
4-5-25-27-37-38-41,1,01/07/2023
4-5-21-25-29-40-42,1,31/03/2023
4-5-21-24-29-34-36,1,30/12/2019
4-5-21-24-27-28-31,1,24/10/2016
4-5-21-23-30-33-36,1,26/07/2019
4-5-20-21-29-33-35,1,27/04/2021
4-5-20-21-22-27-37,1,02/10/2018
4-5-19-24-25-28-38,1,20/01/2023
4-5-18-20-31-34-43,1,01/12/2021
4-5-8-22-30-31-39,1,12/08/2021
4-5-8-19-27-28-30,1,24/11/2021
4-5-8-18-20-21-33,1,27/12/2022
4-5-8-16-32-38-44,1,19/08/2022
4-5-8-13-17-19-33,1,31/03/2018
4-5-8-12-17-23-34,1,18/10/2023
4-5-8-10-14-19-37,1,09/11/2019
4-5-7-9-27-35-42,1,19/11/2021
4-5-7-8-15-23-28,1,15/12/2018
4-5-7-8-15-20-21,1,18/02/2022
4-5-7-16-23-24-41,1,23/01/2024
4-5-7-13-25-33-35,1,07/08/2021
4-5-7-11-23-25-26,1,20/05/2018
4-5-6-9-13-18-22,1,22/06/2019
4-5-6-9-10-19-29,1,10/05/2019
4-5-6-7-9-15-37,1,27/07/2018
4-6-10-17-22-29-32,1,20/02/2017
4-6-10-13-15-17-30,1,27/11/2017
4-6-10-11-25-32-37,1,28/10/2015
4-5-9-21-30-33-44,1,28/01/2023
4-5-9-21-23-26-27,1,15/07/2016
4-5-9-12-14-17-35,1,29/12/2016
4-5-9-12-13-19-35,1,07/01/2019
4-5-9-11-28-32-33,1,17/01/2020
4-5-9-11-25-31-43,1,04/12/2021
4-5-9-11-21-30-37,1,27/06/2023
4-5-9-11-18-25-26,1,26/10/2017
4-5-9-11-17-20-36,1,04/11/2018
4-5-9-10-18-23-42,1,30/07/2023
4-5-9-10-11-27-34,1,26/08/2016
4-5-8-9-14-23-27,1,27/05/2021
4-5-8-9-10-19-30,1,07/08/2015
4-6-15-18-21-23-27,1,04/12/2016
4-6-14-27-28-35-36,1,17/10/2024
4-6-14-23-27-37-40,1,29/03/2024
4-6-14-19-39-41-43,1,20/02/2024
4-6-14-19-20-25-26,1,16/01/2022
4-6-14-16-29-31-43,1,07/09/2023
4-6-13-15-23-27-29,1,12/03/2018
4-6-12-28-31-36-37,1,13/10/2016
4-6-12-20-24-26-32,1,28/10/2016
4-6-12-16-19-23-36,1,11/07/2019
4-6-11-21-32-35-36,1,04/04/2018
4-6-11-19-22-24-26,1,17/09/2018
4-6-11-18-22-25-37,1,19/09/2020
4-6-11-17-20-28-34,1,04/04/2017
4-6-10-23-27-28-29,1,04/06/2016
4-6-10-18-23-26-35,1,21/05/2016
4-6-9-10-16-27-37,1,24/09/2019
4-6-8-30-36-40-43,1,03/04/2022
4-6-8-27-28-30-37,1,13/07/2019
4-6-7-9-12-26-37,1,09/03/2019
4-6-7-9-10-23-36,1,21/08/2017
4-6-7-8-39-40-42,1,13/09/2021
4-6-7-23-31-35-43,1,02/07/2024
4-6-7-19-27-31-42,1,03/09/2023
4-6-7-17-31-34-35,1,03/10/2022
4-6-7-14-18-20-22,1,04/07/2016
4-6-7-14-15-16-19,1,27/06/2019
4-6-23-27-33-42-44,1,27/05/2023
4-6-21-23-27-28-33,1,23/10/2017
4-6-20-30-36-39-41,1,05/09/2021
4-6-18-21-22-43-44,1,05/06/2022
4-6-16-17-19-22-27,1,16/06/2023
4-7-11-20-29-34-35,1,11/10/2019
4-7-11-17-22-23-25,1,30/04/2016
4-7-11-14-22-34-37,1,05/02/2016
4-7-11-14-16-31-32,1,03/08/2017
4-7-11-13-20-25-29,1,31/01/2021
4-7-11-13-15-16-33,1,15/02/2021
4-7-10-21-27-30-42,1,01/06/2024
4-7-10-13-18-36-42,1,11/09/2020
4-7-10-11-18-19-44,1,20/10/2020
4-6-9-27-30-33-36,1,09/03/2022
4-6-9-21-23-30-31,1,02/05/2016
4-6-9-20-22-39-43,1,18/04/2022
4-6-9-15-17-19-26,1,09/12/2017
4-6-9-13-15-29-37,1,07/09/2016
4-6-9-11-19-22-28,1,25/09/2021
4-6-9-11-15-17-26,1,09/08/2019
4-7-8-12-13-14-24,1,25/03/2019
4-7-8-10-16-22-25,1,30/06/2021
4-7-22-28-33-34-39,1,26/08/2022
4-7-21-25-30-31-32,1,02/08/2018
4-7-18-24-27-37-39,1,08/04/2023
4-7-16-25-27-28-33,1,10/12/2015
4-7-15-23-28-34-36,1,30/06/2016
4-7-14-25-38-39-40,1,03/12/2023
4-7-14-25-26-27-31,1,25/06/2018
4-7-14-21-27-28-33,1,17/12/2022
4-7-14-18-22-26-40,1,13/09/2024
4-7-13-17-33-35-42,1,20/05/2021
4-7-12-18-25-26-28,1,21/03/2017
4-7-12-15-20-24-28,1,19/07/2016
4-7-12-13-19-22-28,1,01/10/2018
4-7-11-23-24-26-34,1,03/03/2019
4-8-11-15-32-37-42,1,18/08/2020
4-8-11-15-19-24-31,1,01/05/2016
4-8-10-19-30-38-44,1,07/06/2021
4-8-10-19-27-35-36,1,10/01/2021
4-8-10-19-25-29-31,1,07/05/2017
4-8-10-17-19-38-44,1,23/03/2020
4-8-10-16-22-29-44,1,14/05/2024
4-8-10-14-23-29-34,1,10/02/2018
4-8-10-11-14-36-37,1,01/02/2020
4-7-9-15-38-40-43,1,20/09/2022
4-7-9-14-18-29-36,1,11/08/2018
4-7-9-13-18-23-28,1,26/04/2022
4-7-9-11-12-17-25,1,19/11/2019
4-7-8-9-23-30-35,1,14/07/2018
4-7-8-9-10-32-37,1,10/02/2017
4-7-8-12-18-24-33,1,01/01/2019
4-8-26-31-40-41-42,1,21/09/2023
4-8-22-24-28-31-40,1,10/01/2022
4-8-21-22-32-36-37,1,06/06/2020
4-8-19-21-26-35-37,1,20/08/2016
4-8-16-18-19-23-37,1,22/09/2016
4-8-15-32-33-39-42,1,10/01/2024
4-8-15-20-26-27-32,1,06/04/2019
4-8-14-19-25-28-33,1,24/01/2020
4-8-14-19-24-31-33,1,09/12/2019
4-8-14-18-19-20-33,1,19/11/2017
4-8-13-23-33-37-44,1,02/03/2021
4-8-13-22-31-33-40,1,26/07/2024
4-8-13-22-30-32-36,1,09/09/2019
4-8-13-16-19-20-30,1,29/10/2020
4-8-13-14-26-31-34,1,30/09/2015
4-8-12-20-21-23-24,1,01/11/2017
4-9-13-16-22-29-30,1,01/08/2023
4-9-13-14-20-36-37,1,12/07/2017
4-9-12-25-26-32-40,1,05/08/2024
4-9-12-15-16-39-42,1,07/07/2020
4-9-12-14-32-35-39,1,10/12/2020
4-9-12-13-20-30-32,1,19/02/2018
4-9-11-24-26-35-43,1,15/01/2024
4-9-11-20-29-31-34,1,29/09/2017
4-9-11-15-25-28-33,1,08/11/2015
4-9-11-14-18-22-41,1,02/02/2023
4-9-10-27-29-35-43,1,20/12/2021
4-9-10-13-21-23-28,1,11/10/2017
4-8-9-22-33-34-37,1,06/01/2019
4-8-9-15-25-40-44,1,03/04/2024
4-8-9-12-27-28-32,1,24/08/2017
4-8-9-12-14-27-29,1,05/04/2018
5-10-11-19-21-26-31,1,24/05/2017
5-10-11-15-27-33-36,1,28/12/2019
5-10-11-14-17-33-37,1,18/06/2017
5-10-11-13-27-30-33,1,20/06/2018
4-9-22-27-36-37-41,1,08/08/2023
4-9-21-29-37-39-41,1,12/07/2022
4-9-19-26-28-30-41,1,11/06/2023
4-9-19-22-32-36-37,1,28/02/2017
4-9-17-19-34-40-41,1,07/05/2021
4-9-16-17-19-36-41,1,17/03/2022
4-9-15-27-34-35-37,1,25/04/2018
4-9-15-27-28-30-36,1,23/08/2019
4-9-15-18-20-21-29,1,06/05/2019
4-9-13-30-31-34-36,1,22/09/2015
4-9-13-28-34-40-43,1,30/03/2021
4-9-13-19-20-30-36,1,24/09/2018
5-10-18-25-37-38-42,1,02/12/2021
5-10-16-23-25-33-37,1,23/06/2017
5-10-16-19-24-31-32,1,18/09/2015
5-10-15-24-27-35-37,1,06/03/2016
5-10-15-18-24-38-42,1,26/06/2022
5-10-14-17-20-29-30,1,21/04/2016
5-10-14-16-21-27-37,1,30/11/2015
5-10-13-32-34-37-41,1,30/09/2021
5-10-13-25-27-41-42,1,09/09/2023
5-10-13-19-23-26-33,1,25/02/2016
5-10-12-27-29-35-36,1,29/08/2017
5-10-12-27-28-29-36,1,23/06/2021
5-10-12-14-27-34-36,1,15/07/2018
5-10-12-14-21-27-34,1,31/10/2018
5-10-12-13-23-32-33,1,14/07/2019
5-10-11-21-27-33-36,1,13/07/2021
5-11-17-21-25-28-30,1,13/03/2016
5-11-15-18-22-29-38,1,26/09/2023
5-11-14-25-31-36-37,1,20/03/2021
5-11-13-19-22-25-34,1,19/02/2021
5-11-13-19-22-23-36,1,08/09/2019
5-11-13-17-29-31-40,1,14/06/2023
5-11-13-14-17-19-23,1,14/12/2017
5-11-12-30-40-41-43,1,03/12/2021
5-11-12-25-33-38-39,1,18/09/2021
5-11-12-20-24-33-35,1,22/11/2016
5-11-12-13-18-20-22,1,20/02/2016
5-10-20-32-37-41-44,1,27/03/2022
5-10-20-24-29-31-32,1,06/06/2018
5-10-19-26-36-37-43,1,28/02/2024
5-10-19-26-31-36-37,1,24/08/2024
5-10-18-29-33-34-37,1,19/04/2020
5-12-17-20-24-41-43,1,10/09/2020
5-12-17-18-27-30-35,1,08/04/2019
5-12-16-26-28-35-36,1,25/07/2020
5-12-16-21-22-24-37,1,04/10/2016
5-12-16-20-22-24-33,1,06/03/2017
5-12-16-17-24-35-39,1,05/05/2023
5-12-15-25-27-35-36,1,20/03/2017
5-12-15-20-30-31-42,1,23/04/2020
5-12-15-18-24-29-37,1,25/12/2015
5-12-14-17-29-37-44,1,23/07/2021
5-12-14-16-27-39-40,1,28/04/2023
5-12-14-15-17-26-30,1,09/11/2016
5-12-13-15-16-17-39,1,15/12/2020
5-11-20-24-25-27-37,1,07/06/2016
5-11-20-21-25-27-42,1,04/09/2022
5-11-19-23-25-32-36,1,18/08/2015
5-13-21-24-30-36-40,1,12/04/2022
5-13-20-23-27-33-34,1,28/04/2019
5-13-20-21-23-38-41,1,01/09/2023
5-13-19-23-36-40-44,1,29/11/2021
5-13-19-20-24-41-44,1,01/01/2024
5-13-17-20-27-34-36,1,24/09/2015
5-13-15-26-27-33-39,1,18/10/2020
5-13-15-17-18-20-30,1,12/09/2021
5-13-15-16-26-29-32,1,12/11/2021
5-13-14-23-30-34-44,1,07/03/2022
5-13-14-15-22-32-37,1,19/01/2019
5-12-30-31-32-34-36,1,21/02/2016
5-12-25-27-29-32-35,1,14/01/2019
5-12-24-28-29-33-36,1,20/11/2015
5-12-18-27-38-40-43,1,12/03/2021
5-12-17-26-28-31-37,1,04/04/2016
5-15-16-19-22-32-39,1,22/04/2023
5-15-16-17-22-26-32,1,02/11/2020
5-14-31-33-34-39-44,1,09/11/2022
5-14-28-30-38-40-44,1,08/06/2023
5-14-20-21-23-37-40,1,22/10/2023
5-14-20-21-22-27-33,1,20/02/2021
5-14-18-28-29-41-42,1,18/12/2021
5-14-18-19-25-28-29,1,17/01/2019
5-14-18-19-23-32-36,1,28/01/2020
5-14-17-31-35-42-44,1,11/07/2022
5-14-17-24-28-31-35,1,27/03/2018
5-14-17-19-32-36-39,1,13/09/2022
5-14-16-23-27-33-35,1,03/09/2016
5-14-16-19-22-25-34,1,01/07/2016
5-14-15-28-33-35-37,1,27/01/2020
5-13-21-27-28-32-33,1,23/08/2016
5-16-17-26-31-35-37,1,04/02/2020
5-16-17-26-27-35-36,1,16/10/2017
5-16-17-20-28-33-37,1,14/04/2018
5-16-17-20-22-25-36,1,29/01/2020
5-16-17-19-21-25-26,1,01/10/2017
5-15-31-34-36-37-38,1,14/11/2020
5-15-28-30-31-32-35,1,25/11/2017
5-15-22-26-27-32-33,1,13/12/2023
5-15-21-30-31-33-41,1,17/06/2024
5-15-19-25-27-29-31,1,14/09/2017
5-15-18-20-22-40-43,1,01/10/2021
5-15-18-19-25-29-32,1,13/12/2016
5-15-17-20-25-31-32,1,10/11/2020
5-15-17-19-24-27-37,1,31/05/2016
5-15-16-34-38-40-44,1,21/04/2024
